key,scientificName,latitude,longitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,datasetName,recordedBy,identifiedBy,inCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,collectionCode,gbifID,verbatimLocality,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,occurrenceRemarks,projectId,individualCount,organismName,identificationVerificationStatus,higherClassification,recordNumber,http://unknown.org/taxonRankID,taxonConceptID,http://unknown.org/species,institutionKey,collectionKey,datasetID,eventID,institutionID,locality,type,organismRemarks,networkKeys,elevation,elevationAccuracy,samplingProtocol,nomenclaturalCode,higherGeography,county,verbatimCoordinateSystem,disposition,fieldNotes,startDayOfYear,http://unknown.org/CatalogNumberNumeric,ownerInstitutionCode,verbatimElevation,collectionID,http://unknown.org/LatestDateCollected,informationWithheld,identificationRemarks,dataGeneralizations,otherCatalogNumbers,preparations,continent,nomenclaturalStatus,fieldNumber,bibliographicCitation,habitat,endDayOfYear,materialSampleID,language,vernacularName,acceptedNameUsage,georeferenceVerificationStatus,georeferenceRemarks,parentNameUsageID,acceptedNameUsageID,accessRights,parentNameUsage,infraspecificEpithet,dynamicProperties,municipality,georeferenceProtocol,eventRemarks,organismID,establishmentMeans,reproductiveCondition,verbatimIdentification,name,http://unknown.org/recordID,rights,georeferenceSources,organismQuantityType,taxonRemarks,locationID,source,coordinatePrecision,previousIdentifications,typeStatus,georeferencedBy,georeferencedDate,http://unknown.org/rights,http://unknown.org/language,http://unknown.org/rightsHolder,associatedSequences,locationAccordingTo
2609136775,Pinus armandii Franch.,26.760175,99.687365,"cdround,txmatfuz",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-08T15:02:25.997+00:00,2022-08-08T19:35:25.777+00:00,314,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,2020-04-18T09:46:34,6090,Yunnan,2020,4,17,2020-04-17T12:59:00,2022-01-04T17:33:35.000+00:00,2022-08-08T19:35:25.777+00:00,https://www.inaturalist.org/observations/42459630,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Lukasz Madrzynski （孟巨石）,Lukasz Madrzynski （孟巨石）,FALSE,WGS84,Pinopsida,CN,China,Lukasz Madrzynski （孟巨石）,42459630,lukas_south_of_the_clouds,2020/04/17 12:59 PM SST,Observations,2609136775,"Yulong Naxi Autonomous County, Lijiang, Yunnan, China",https://www.inaturalist.org/observations/42459630,765348,42459630,iNaturalist,23:59:00Z,wild,96102080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2974503901,Pinus roxburghii Sarg.,30.222969,78.731499,"cdround,cudc,osiic",7a3679ef-5582-4aaa-81f0-8c2545cafc81,da86174a-a605-43a4-a5e8-53d484152cd3,fe1a98a6-82b8-4652-86d6-d0f938207f67,FR,DWC_ARCHIVE,2022-04-23T18:30:10.064+00:00,2022-04-26T09:37:12.485+00:00,22,da86174a-a605-43a4-a5e8-53d484152cd3,HUMAN_OBSERVATION,PRESENT,5285084,6,7707728,194,640,3925,2684241,5285084,5285084,Pinus roxburghii Sarg.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus roxburghii,Pinus,roxburghii,SPECIES,ACCEPTED,LC,NA,NA,NA,2020,4,24,2020-04-24T11:42:54,NA,2022-04-26T09:37:12.485+00:00,https://identify.plantnet.org/observation/the-plant-list/1006062078,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,NA,NA,FALSE,WGS84,Pinopsida,IN,India,NA,o-1006062078,NA,NA,NA,2974503901,NA,o-1006062078,NA,NA,NA,NA,NA,NA,NA,observations,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus roxburghii Sarg.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2974423953,Pinus wallichiana A.B.Jacks.,34.172857,74.806245,"cdround,cudc,osiic",7a3679ef-5582-4aaa-81f0-8c2545cafc81,da86174a-a605-43a4-a5e8-53d484152cd3,fe1a98a6-82b8-4652-86d6-d0f938207f67,FR,DWC_ARCHIVE,2022-04-23T18:30:10.064+00:00,2022-04-26T09:36:34.880+00:00,22,da86174a-a605-43a4-a5e8-53d484152cd3,HUMAN_OBSERVATION,PRESENT,5285074,6,7707728,194,640,3925,2684241,5285074,5285074,Pinus wallichiana A.B.Jacks.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,SPECIES,ACCEPTED,LC,NA,NA,NA,2020,8,4,2020-08-04T06:33:36,NA,2022-04-26T09:36:34.880+00:00,https://identify.plantnet.org/observation/the-plant-list/1008179310,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,NA,NA,FALSE,WGS84,Pinopsida,IN,India,NA,o-1008179310,NA,NA,NA,2974423953,NA,o-1008179310,NA,NA,NA,NA,NA,NA,NA,observations,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus wallichiana A.B.Jacks.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2864663636,Pinus wallichiana A.B.Jacks.,27.578953,85.395028,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-08T15:02:25.997+00:00,2022-08-08T19:07:25.712+00:00,314,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5285074,6,7707728,194,640,3925,2684241,5285074,5285074,Pinus wallichiana A.B.Jacks.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,SPECIES,ACCEPTED,LC,2020-09-08T10:41:05,NA,Central,2020,9,6,2020-09-06T11:57:00,2020-09-18T15:19:25.000+00:00,2022-08-08T19:07:25.712+00:00,https://www.inaturalist.org/observations/58936460,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,karoconniff,karoconniff,FALSE,WGS84,Pinopsida,NP,Nepal,karoconniff,58936460,karoconniff,2020/09/06 11:57 AM +0545,Observations,2864663636,"Godawari, Nepal",https://www.inaturalist.org/observations/58936460,135668,58936460,iNaturalist,06:12:00Z,wild,128933338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus wallichiana A.B.Jacks.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2992807610,Pinus wallichiana A.B.Jacks.,27.423672,89.669083,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-08T15:02:25.997+00:00,2022-08-08T19:28:06.853+00:00,314,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5285074,6,7707728,194,640,3925,2684241,5285074,5285074,Pinus wallichiana A.B.Jacks.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,SPECIES,ACCEPTED,LC,2020-11-27T12:55:45,4,Thimphu,2020,11,13,2020-11-13T15:49:34,2020-11-28T04:09:23.000+00:00,2022-08-08T19:28:06.853+00:00,https://www.inaturalist.org/observations/65689343,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Sonam Chhoewang,Sonam Chhoewang,FALSE,WGS84,Pinopsida,BT,Bhutan,Sonam Chhoewang,65689343,chhoe,Fri Nov 13 2020 15:49:34 GMT+0600 (GMT+6),Observations,2992807610,"Thimphu, Thimphu, BT",https://www.inaturalist.org/observations/65689343,135668,65689343,iNaturalist,09:49:34Z,wild,143733299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus wallichiana A.B.Jacks.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2596043734,Pinus wallichiana A.B.Jacks.,27.805626,86.718488,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-08T15:02:25.997+00:00,2022-08-08T19:05:43.980+00:00,314,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5285074,6,7707728,194,640,3925,2684241,5285074,5285074,Pinus wallichiana A.B.Jacks.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,SPECIES,ACCEPTED,LC,2019-01-16T18:11:00,5,East,2019,1,15,2019-01-15T08:52:57,2020-04-04T11:38:57.000+00:00,2022-08-08T19:05:43.980+00:00,https://www.inaturalist.org/observations/19649879,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,perrylb,Elizabeth Byers,FALSE,WGS84,Pinopsida,NP,Nepal,perrylb,19649879,perrylb,Tue Jan 15 2019 08:52:57 GMT+0545 (GMT+5:45),Observations,2596043734,"Sagarmatha, , Sagarmatha, NP",https://www.inaturalist.org/observations/19649879,135668,19649879,iNaturalist,03:07:57Z,wild,43305306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus wallichiana A.B.Jacks.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3456035392,Pinus wallichiana A.B.Jacks.,28.584395,84.414456,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-08T15:02:25.997+00:00,2022-08-08T19:06:52.278+00:00,314,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5285074,6,7707728,194,640,3925,2684241,5285074,5285074,Pinus wallichiana A.B.Jacks.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,SPECIES,ACCEPTED,LC,2020-04-16T21:13:51,488,West,2019,2,21,2019-02-21T13:59:00,2021-12-31T06:00:30.000+00:00,2022-08-08T19:06:52.278+00:00,https://www.inaturalist.org/observations/42343159,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,ivan_savinov,ivan_savinov,FALSE,WGS84,Pinopsida,NP,Nepal,ivan_savinov,42343159,ivan_savinov,2019/02/21 1:59 PM SST,Observations,3456035392,"Тхоче, Непал",https://www.inaturalist.org/observations/42343159,135668,42343159,iNaturalist,23:59:00Z,wild,95840453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus wallichiana A.B.Jacks.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3334782504,Pinus bhutanica Grierson et al.,27.47226,89.637764,"cdround,cudc,gass84",926f3dd4-89d9-4cbd-8ed7-32fb6fcfa861,dcf2223a-5eae-4977-904c-ebd1819c603d,b390e73e-e8a9-4091-8714-fb51c174fb1d,BT,DWC_ARCHIVE,2022-08-09T04:10:03.644+00:00,2022-08-09T04:10:16.049+00:00,51,dcf2223a-5eae-4977-904c-ebd1819c603d,HUMAN_OBSERVATION,PRESENT,5285050,6,7707728,194,640,3925,2684241,5285050,5285050,Pinus bhutanica Grierson et al.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus bhutanica,Pinus,bhutanica,SPECIES,ACCEPTED,LC,NA,NA,NA,2019,3,22,2019-03-22T00:00:00,NA,2022-08-09T04:10:16.049+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,Rinzin Wangchuk,Choki Gyeltshen|Phuentsho|Rinzin Wangchuk,FALSE,WGS84,Pinopsida,BT,Bhutan,NA,http://biodiversity.bt/observation/show/65930,NA,NA,NA,3334782504,Yabpogang mongar,http://biodiversity.bt/observation/show/65930,3849,65930,NA,NA,NA,12672,NA,NA,NA,Bhutan Pine,Validated,Cucurbitales | Plantae | Tracheophyta | Pinopsida | Pinales | Pinaceae | Pinus | Pinus bhutanica Grierson & et al.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus bhutanica Grierson et al.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2397475904,Pinus wallichiana A.B.Jacks.,27.495163,90.714325,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-08T15:02:25.997+00:00,2022-08-08T19:50:13.949+00:00,314,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5285074,6,7707728,194,640,3925,2684241,5285074,5285074,Pinus wallichiana A.B.Jacks.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,SPECIES,ACCEPTED,LC,2019-06-10T00:27:50,NA,Bumthang,2019,4,9,2019-04-09T12:10:00,2019-08-30T14:09:55.000+00:00,2022-08-08T19:50:13.949+00:00,https://www.inaturalist.org/observations/26715547,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Brian Johnson,Brian Johnson,FALSE,WGS84,Pinopsida,BT,Bhutan,Brian Johnson,26715547,briancriter,2019/04/09 12:10 PM MDT,Observations,2397475904,"Bumthang, Bhutan",https://www.inaturalist.org/observations/26715547,135668,26715547,iNaturalist,18:10:00Z,wild,58321709,"Blue Pine cone and needles, Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus wallichiana A.B.Jacks.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3772430314,Pinus roxburghii Sarg.,27.066409,91.515442,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-08T15:02:25.997+00:00,2022-08-08T19:37:31.352+00:00,314,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5285084,6,7707728,194,640,3925,2684241,5285084,5285084,Pinus roxburghii Sarg.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus roxburghii,Pinus,roxburghii,SPECIES,ACCEPTED,LC,2019-05-28T23:31:30,8,Pemagatshel,2019,4,4,2019-04-04T10:22:00,2022-05-13T23:27:35.000+00:00,2022-08-08T19:37:31.352+00:00,https://www.inaturalist.org/observations/25969004,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Brian Johnson,Brian Johnson,FALSE,WGS84,Pinopsida,BT,Bhutan,Brian Johnson,25969004,briancriter,2019/04/04 10:22 AM MDT,Observations,3772430314,"Pemagatshel, Bhutan",https://www.inaturalist.org/observations/25969004,135652,25969004,iNaturalist,16:22:00Z,wild,56832616,"Chir Pin, Bhutan BRJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus roxburghii Sarg.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3772805319,Pinus roxburghii Sarg.,27.417453,89.429403,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-08T15:02:25.997+00:00,2022-08-08T19:05:45.977+00:00,314,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5285084,6,7707728,194,640,3925,2684241,5285084,5285084,Pinus roxburghii Sarg.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus roxburghii,Pinus,roxburghii,SPECIES,ACCEPTED,LC,2019-04-13T05:57:31,5,Paro,2019,4,13,2019-04-13T12:02:44,2022-05-13T23:26:00.000+00:00,2022-08-08T19:05:45.977+00:00,https://www.inaturalist.org/observations/22400968,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,cubrod_yashoda_baraily,cubrod_yashoda_baraily,FALSE,WGS84,Pinopsida,BT,Bhutan,cubrod_yashoda_baraily,22400968,cubrod_yashoda_baraily,Sat Apr 13 2019 12:02:44 GMT+0600 (GMT+6),Observations,3772805319,"Paro, , Paro, BT",https://www.inaturalist.org/observations/22400968,135652,22400968,iNaturalist,06:02:44Z,wild,49970344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus roxburghii Sarg.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2883013326,Pinus wallichiana A.B.Jacks.,31.391024,78.352066,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-08T15:02:25.997+00:00,2022-08-08T19:48:17.144+00:00,314,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5285074,6,7707728,194,640,3925,2684241,5285074,5285074,Pinus wallichiana A.B.Jacks.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,SPECIES,ACCEPTED,LC,2020-03-08T07:55:21,NA,Himachal Pradesh,2019,5,30,2019-05-30T08:35:27,2020-10-09T10:27:04.000+00:00,2022-08-08T19:48:17.144+00:00,https://www.inaturalist.org/observations/28984425,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Kulbhushansingh Suryawanshi,Yogesh Deshmukh,FALSE,WGS84,Pinopsida,IN,India,Kulbhushansingh Suryawanshi,28984425,kulbhushansingh,2019-05-30 8:35:27 AM IST,Observations,2883013326,"Sangla Valley, Rakchham, Himachal Pradesh 172107, India",https://www.inaturalist.org/observations/28984425,135668,28984425,iNaturalist,03:05:27Z,wild,89657085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus wallichiana A.B.Jacks.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2634246451,Pinus bhutanica Grierson et al.,27.520304,93.842196,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-08T15:02:25.997+00:00,2022-08-08T19:06:19.035+00:00,314,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5285050,6,7707728,194,640,3925,2684241,5285050,5285050,Pinus bhutanica Grierson et al.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus bhutanica,Pinus,bhutanica,SPECIES,ACCEPTED,LC,2020-03-08T07:03:54,538,Arunachal Pradesh,2019,9,4,2019-09-04T16:30:00,2020-06-06T07:33:23.000+00:00,2022-08-08T19:06:19.035+00:00,https://www.inaturalist.org/observations/32775514,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Subbu Ramanathan,Yogesh Deshmukh,FALSE,WGS84,Pinopsida,IN,India,Subbu Ramanathan,32775514,subbu107,2019/09/04 4:30 PM IST,Observations,2634246451,Siiro 791120,https://www.inaturalist.org/observations/32775514,135777,32775514,iNaturalist,11:00:00Z,wild,89654805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus bhutanica Grierson et al.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2465296566,Pinus roxburghii Sarg.,27.715607,85.284569,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-08T15:02:25.997+00:00,2022-08-08T19:31:54.565+00:00,314,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5285084,6,7707728,194,640,3925,2684241,5285084,5285084,Pinus roxburghii Sarg.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus roxburghii,Pinus,roxburghii,SPECIES,ACCEPTED,LC,2019-11-14T14:56:47,8,Central,2019,10,5,2019-10-05T19:09:51,2019-12-07T02:51:39.000+00:00,2022-08-08T19:31:54.565+00:00,https://www.inaturalist.org/observations/35668530,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Sam Bernhart,Suman poudel Nepal,FALSE,WGS84,Pinopsida,NP,Nepal,Sam Bernhart,35668530,icomefromalanddownunder,2019-10-05 7:09:51 PM PDT,Observations,2465296566,"Bagmati, NP-MM, NP",https://www.inaturalist.org/observations/35668530,135652,35668530,iNaturalist,02:09:51Z,wild,77713896,"Chur pine tree, similar to ponderosa pine in USA, needles fall off in clumps of 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus roxburghii Sarg.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
